Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
MAPK signaling pathway_Homo sapiens_hsa04010	17/255	0.0000454428722290047305289693857499599971561110578477382659912109375	0.00511232312576303214723960621768128476105630397796630859375	0.00075942470239982978567894189581011232803575694561004638671875	0.07252737476260830151719716241132118739187717437744140625	-1.9723283161769913	10.40620410077518	TGFB1;RRAS2;HSPA2;FGF1;STK4;DUSP7;STK3;RAP1B;NRAS;MRAS;RPS6KA5;RRAS;RAC3;KRAS;FGFR4;FGF12;ATF4
Regulation of actin cytoskeleton_Homo sapiens_hsa04810	15/214	0.00007189660611134723292199588673412335992907173931598663330078125	0.005392245458351042387834528568646419444121420383453369140625	0.000967031663501443923373901423445886393892578780651092529296875	0.07252737476260830151719716241132118739187717437744140625	-1.8714489435123043	9.774191160140308	ITGB1;ROCK1;ITGB5;RRAS2;FGF1;PPP1CB;NRAS;MRAS;RRAS;TMSB4X;RAC3;KRAS;FGFR4;MYL9;FGF12
Staphylococcus aureus infection_Homo sapiens_hsa05150	8/56	0.00002629597523369912631836797789475212994148023426532745361328125	0.00511232312576303214723960621768128476105630397796630859375	0.000244641366511089467482287229671555905952118337154388427734375	0.055044307464995133327700926884062937460839748382568359375	-1.8300609740264422	9.655587184133715	C4B;C4A;C3AR1;HLA-DPB1;HLA-DQA1;HLA-DQB1;C2;HLA-DPA1
HTLV-I infection_Homo sapiens_hsa05166	16/258	0.00017512411192398613722469302711459704369190149009227752685546875	0.0078805850365793773948386302663493552245199680328369140625	0.002197964032193609924814570177886707824654877185821533203125	0.07750272296979908437375428320592618547379970550537109375	-1.8430792617155223	8.92668371963369	EGR1;TGFB1;CRTC3;RRAS2;BUB1B;CDC20;NRAS;MRAS;RRAS;POLE2;HLA-DPB1;KRAS;HLA-DQA1;ATF4;HLA-DQB1;HLA-DPA1
Phagosome_Homo sapiens_hsa04145	12/154	0.00013970053019155968983266991045866234344430267810821533203125	0.007858154823275231848356270347721874713897705078125	0.0013490535094429841229957123260874141124077141284942626953125	0.07490926170540222750471315293907537125051021575927734375	-1.634574140364531	7.921478847156553	ITGB1;SEC61A2;DYNC1LI2;ITGB5;CTSL;HLA-DPB1;CORO1A;THBS1;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
Proteoglycans in cancer_Homo sapiens_hsa05205	13/203	0.00051437512966115970548808267182039344334043562412261962890625	0.0128593782415289924203616322984089492820203304290771484375	0.00437243103136290833798938137988443486392498016357421875	0.089436089277877661718463286888436414301395416259765625	-1.806271673616752	7.863932309229406	ITGB1;TGFB1;ROCK1;ITGB5;RRAS2;THBS1;PPP1CB;NRAS;MRAS;RRAS;CTSL;KRAS;CD44
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213	7/64	0.0004618272089565208095122972320467624740558676421642303466796875	0.0128593782415289924203616322984089492820203304290771484375	0.002475211991310192517767863051858512335456907749176025390625	0.07750272296979908437375428320592618547379970550537109375	-1.7902861178773912	7.794336284392215	PRKAA1;NRAS;KRAS;HSPA2;CRYAB;FOXO1;PRKAG3
Antigen processing and presentation_Homo sapiens_hsa04612	8/77	0.000262055534074370961340749719425957664498127996921539306640625	0.009827082527788910670807354108546860516071319580078125	0.00166465026012004957238488156434641496161930263042449951171875	0.07490926170540222750471315293907537125051021575927734375	-1.6299121848851152	7.534453550654243	CD74;CTSL;HLA-DPB1;KIR3DL1;HSPA2;HLA-DQA1;HLA-DQB1;HLA-DPA1
TGF-beta signaling pathway_Homo sapiens_hsa04350	8/84	0.000475958369898367102991676436118950732634402811527252197265625	0.0128593782415289924203616322984089492820203304290771484375	0.0027556523722595230481424710688997947727330029010772705078125	0.07750272296979908437375428320592618547379970550537109375	-1.6624041366790243	7.237578816286406	BMP4;TGFB1;TFDP1;ROCK1;NOG;BMP7;THBS1;BMP5
Rheumatoid arthritis_Homo sapiens_hsa05323	8/90	0.00075613549355935875777301458100509989890269935131072998046875	0.0166420697312218875130174211562916752882301807403564453125	0.004078013003782508284766894490758204483427107334136962890625	0.089436089277877661718463286888436414301395416259765625	-1.5170114028062174	6.213407871479033	TGFB1;CTSL;HLA-DPB1;CCL3;TNFSF11;HLA-DQA1;HLA-DQB1;HLA-DPA1
