Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Adaptive Immune System_Homo sapiens_R-HSA-1280218	39/762	0.00000069165279175311185857100322593726815512127359397709369659423828125	0.0002997413252337377434324217073680074463482014834880828857421875	0.000109776904462274499190387044844641195595613680779933929443359375	0.022229823153610585306783065107083530165255069732666015625	-2.2830923499117555	18.521793775362664	PHLPP2;ITGB1;ITGB5;UBR2;UBE3A;CD1D;FGF1;UBE2J2;FOXO1;MALT1;CDC20;RAP1B;SEC61A2;NRAS;FZR1;PSMB2;CTSL;GRAP2;ARIH2;CTSH;CTSF;RNF111;HLA-DQA1;HLA-DPA1;CD74;SEC24A;UBE2C;KIR3DL1;UBE2G2;PSMA6;DYNC1LI2;AGO3;ASB8;HLA-DPB1;TRIM37;KRAS;FGFR4;HLA-DQB1;RAB7A
Endosomal Sorting Complex Required For Transport (ESCRT)_Homo sapiens_R-HSA-917729	7/28	0.000001723183867569534048977690672554974327113086474128067493438720703125	0.000348944733182830649047267979057096454198472201824188232421875	0.00002833247096921404970903783648861207211666624061763286590576171875	0.0076497671616877933875588979617532459087669849395751953125	-2.149454292376974	17.11093940430975	VTA1;VPS4B;VPS4A;CHMP4B;CHMP4A;VPS37B;CHMP5
Budding and maturation of HIV virion_Homo sapiens_R-HSA-162588	7/25	0.000000740102037614167278714431309760701793720727437175810337066650390625	0.0002997413252337377434324217073680074463482014834880828857421875	0.000015167756270460600257344967178863015533352154307067394256591796875	0.0076497671616877933875588979617532459087669849395751953125	-2.0174468647550197	16.366720681793147	VTA1;VPS4B;VPS4A;CHMP4B;CHMP4A;VPS37B;CHMP5
Energy dependent regulation of mTOR by LKB1-AMPK_Homo sapiens_R-HSA-380972	7/28	0.000001723183867569534048977690672554974327113086474128067493438720703125	0.000348944733182830649047267979057096454198472201824188232421875	0.00002833247096921404970903783648861207211666624061763286590576171875	0.0076497671616877933875588979617532459087669849395751953125	-1.961258047156915	15.612784938081035	RRAGA;PRKAA1;STK11;CAB39;LAMTOR1;PRKAG3;LAMTOR5
IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928	18/288	0.00006342590256156895012727703342392260310589335858821868896484375	0.0032109363171794282933169117910665590898133814334869384765625	0.0011519857849352811707266397434068494476377964019775390625	0.055491169219887788444101062168556381948292255401611328125	-2.4502679038819797	14.067460194916592	PRKAA1;CAB39;PHB;FGF1;PRKAG3;DUSP7;RAP1B;CNKSR1;PSMA6;RRAGA;NRAS;STK11;PSMB2;KRAS;LAMTOR1;FGFR4;MARK3;LAMTOR5
IRS-mediated signalling_Homo sapiens_R-HSA-112399	18/284	0.00005295285253162219213894645886142598101287148892879486083984375	0.0032109363171794282933169117910665590898133814334869384765625	0.000991301352756656338482965651337508461438119411468505859375	0.055491169219887788444101062168556381948292255401611328125	-2.4497208713883936	14.064319575959514	PRKAA1;CAB39;PHB;FGF1;PRKAG3;DUSP7;RAP1B;CNKSR1;PSMA6;RRAGA;NRAS;STK11;PSMB2;KRAS;LAMTOR1;FGFR4;MARK3;LAMTOR5
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192	18/288	0.00006342590256156895012727703342392260310589335858821868896484375	0.0032109363171794282933169117910665590898133814334869384765625	0.0011519857849352811707266397434068494476377964019775390625	0.055491169219887788444101062168556381948292255401611328125	-2.4411097898718586	14.014881697645425	PRKAA1;CAB39;PHB;FGF1;PRKAG3;DUSP7;RAP1B;CNKSR1;PSMA6;RRAGA;NRAS;STK11;PSMB2;KRAS;LAMTOR1;FGFR4;MARK3;LAMTOR5
Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751	18/287	0.000060649009735197655286166595889341124347993172705173492431640625	0.0032109363171794282933169117910665590898133814334869384765625	0.0011098652039367279918680164740862892358563840389251708984375	0.055491169219887788444101062168556381948292255401611328125	-2.4368701364682264	13.990541030487622	PRKAA1;CAB39;PHB;FGF1;PRKAG3;DUSP7;RAP1B;CNKSR1;PSMA6;RRAGA;NRAS;STK11;PSMB2;KRAS;LAMTOR1;FGFR4;MARK3;LAMTOR5
IGF1R signaling cascade_Homo sapiens_R-HSA-2428924	18/288	0.00006342590256156895012727703342392260310589335858821868896484375	0.0032109363171794282933169117910665590898133814334869384765625	0.0011519857849352811707266397434068494476377964019775390625	0.055491169219887788444101062168556381948292255401611328125	-2.4329339078124277	13.967942383276103	PRKAA1;CAB39;PHB;FGF1;PRKAG3;DUSP7;RAP1B;CNKSR1;PSMA6;RRAGA;NRAS;STK11;PSMB2;KRAS;LAMTOR1;FGFR4;MARK3;LAMTOR5
Immune System_Homo sapiens_R-HSA-168256	58/1547	0.00003047604722336462394868990266605379702014033682644367218017578125	0.00274284425010281641965637078328654752112925052642822265625	0.005427150622298169968527048467876738868653774261474609375	0.1332118789109550949234517247532494366168975830078125	-2.1644512620348393	12.767578200686623	ITGB1;IFITM2;ITGB5;UBE3A;FGF1;CDC20;C4B;SEC61A2;C4A;RPS6KA5;CTSL;GRAP2;TRIM3;C3AR1;ARIH2;TNFSF11;CTSH;TRIM26;CTSF;RNF111;HLA-DPA1;TNFRSF1B;DUSP7;CNKSR1;PSMA6;DYNC1LI2;CD44;HLA-DQB1;RAB7A;PHLPP2;C5AR2;UBR2;PHB;CD1D;UBE2J2;MALT1;FOXO1;C2;RAP1B;NRAS;FZR1;PSMB2;MARK3;HLA-DQA1;TRIM45;EGR1;CD74;SEC24A;UBE2C;KIR3DL1;UBE2G2;S100B;AGO3;ASB8;HLA-DPB1;TRIM37;KRAS;FGFR4
Signaling by Insulin receptor_Homo sapiens_R-HSA-74752	18/311	0.00016722720434933792377739381063150858608423732221126556396484375	0.00712915976436651228909102684383469750173389911651611328125	0.0025726643576312970863873008653399665490724146366119384765625	0.10419290648406753785337741646799258887767791748046875	-2.3793070127849973	11.76225148874111	PRKAA1;CAB39;PHB;FGF1;PRKAG3;DUSP7;RAP1B;CNKSR1;PSMA6;RRAGA;NRAS;STK11;PSMB2;KRAS;LAMTOR1;FGFR4;MARK3;LAMTOR5
mTOR signalling_Homo sapiens_R-HSA-165159	7/39	0.00001821670878534235505264056442786824163704295642673969268798828125	0.0024592556860212181658875696399491062038578093051910400390625	0.00017633667714257784974764275975900318371714092791080474853515625	0.023446317698873377077806168244933360256254673004150390625	-1.9575079454519377	11.76050521539725	RRAGA;PRKAA1;STK11;CAB39;LAMTOR1;PRKAG3;LAMTOR5
PKB-mediated events_Homo sapiens_R-HSA-109703	7/40	0.000021671846086768954578287427192861969160730950534343719482421875	0.0025077421900404077599600061176943199825473129749298095703125	0.000202622498632239081244044154317407446797005832195281982421875	0.023446317698873377077806168244933360256254673004150390625	-1.9557646851704764	11.71184737213862	RRAGA;PRKAA1;STK11;CAB39;LAMTOR1;PRKAG3;LAMTOR5
