Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of synaptic transmission (GO:0050804)	35/245	0.000000000000013619212145556686805625277368553908232640353541398337000600804458372294902801513671875	0.000000000048770398693238493931598014801122808158095889297101166448555886745452880859375	0.00000000002224704222201848095728967895284085461160561436599891749210655689239501953125	0.000000079666658197048184327635129454991957942411318072117865085601806640625	-2.3899782902352795	56.74739972090786	CAMK2B;PXK;HTR2A;LRP8;TNF;GRM2;GRM5;PPP3CB;SYNGR1;GRIN2A;SYNGAP1;GRM7;MYO6;NOS1;DRD1;NCDN;TAC1;MEF2A;MEF2C;UNC13A;PRKCE;SYN3;BAIAP2;SEPT5;GRIN2B;GRIN1;NFATC4;GDNF;DLG4;NF1;PICK1;STX1A;SHANK2;VAMP2;CNTNAP4
regulation of synaptic plasticity (GO:0048167)	21/120	0.000000000057356448620588811026750279227755875861849421681881722179241478443145751953125	0.0000001026967212551642715556132734976146902994287302135489881038665771484375	0.0000000108478674342415629983084224166427211866192692468757741153240203857421875	0.0000194231066410095200812369053977590738213621079921722412109375	-2.1671813950386065	34.87316831050394	CAMK2B;MEF2A;MEF2C;UNC13A;BAIAP2;GRIN2B;GRIN1;NFATC4;GRM5;SYNGR1;GRIN2A;PPP3CB;SYNGAP1;DLG4;MYO6;NF1;PICK1;DRD1;NCDN;SHANK2;VAMP2
toll-like receptor 4 signaling pathway (GO:0034142)	18/97	0.00000000050101168992560408994199784362701642626003462055450654588639736175537109375	0.0000005980409538745294793638646556332982839876422076486051082611083984375	0.000000055826579948546241810025127748351447820596149540506303310394287109375	0.00006663832759858136765319935879148260937654413282871246337890625	-2.1917925958250053	31.407525648281815	MEF2A;DUSP4;MAP2K4;MEF2C;MAP2K2;RIPK2;PRKCE;ITGB2;TICAM1;NFKB2;IKBKB;MAPK10;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;CD36;MAP2K7
transcription from RNA polymerase II promoter (GO:0006366)	40/470	0.00000000286906945329929727453686995092448086541736529397894628345966339111328125	0.00000205482754245295675947394035965043457281353767029941082000732421875	0.00000066702975263256723416458067454914981908586923964321613311767578125	0.0003001960504933893873757977388549988972954452037811279296875	-2.390008172480269	31.29791855765255	KDM5A;ELL;TGFB1I1;MED19;AFF4;NR2E3;MED17;SNAPC5;MED11;HEY1;TRIM29;HEY2;NKX2-1;MSX1;ZNF148;MEF2A;GTF2A1L;RBM14;MYOCD;MEF2C;LMO4;MED9;VEZF1;SSRP1;FOXP3;ELL2;USF1;NFATC4;MED13L;HCFC1;CREB3;MED22;REST;TFAP4;KLF5;NFX1;MED20;TCEA1;ERG;NFE2L1
regulation of protein serine/threonine kinase activity (GO:0071900)	37/416	0.000000003501972331313335228024459638558434082522552444061147980391979217529296875	0.00000209009381973884209723825618187920127866163966245949268341064453125	0.000000670641832992771639749564858978825299118398106656968593597412109375	0.0003001960504933893873757977388549988972954452037811279296875	-2.3898534154234667	31.25522375426895	HTR2A;TNF;DUSP14;RPTOR;CCNB2;GRM5;UCHL1;CCNB1;CASP3;SFN;RIPK1;MAP2K7;PAK3;MAP3K4;DUSP4;MAP2K4;DAXX;MYOCD;MEF2C;MAP2K2;CDKN2C;RIPK2;INSR;NTRK3;PRKCD;DAB2IP;TNFRSF10B;TNFRSF10A;MAPK10;TFAP4;MAPKAPK3;TRAF4;MADD;NF1;CAMK1;PKN1;TDGF1
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	16/79	0.0000000012000775446469768705884629007699972158551560141859226860105991363525390625	0.00000107436942184520607787741319771868120369617827236652374267578125	0.0000001073560488847324521193479503027023991279520487296395003795623779296875	0.0000961105027640567319453801520268143576686270534992218017578125	-2.1744413187132827	29.885035829064368	MEF2A;DUSP4;MAP2K4;MEF2C;MAP2K2;RIPK2;PRKCE;TICAM1;NFKB2;IKBKB;MAPK10;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;MAP2K7
synaptic transmission (GO:0007268)	37/434	0.00000001090512753932466592513009164162884889748283967492170631885528564453125	0.0000048058607922553153011147215878384741927220602519810199737548828125	0.000001707809206368130599859697822673343381438826327212154865264892578125	0.00050963873066702295409891032562654800130985677242279052734375	-2.33461474553771	28.58893199172083	CAMK2B;KCNA2;GNAI3;HTR2A;GRM2;RPS6KA3;GRM5;GRIN2A;GRM7;MYO6;NPTX1;DRD1;BSN;CACNG2;NPTX2;TAC1;CAMK2G;CACNG3;DLGAP2;UNC13A;HOMER1;ACTN2;PCDH8;MYO5A;SLC6A12;SYN2;GRIN2B;GRIN1;GRIN2D;GRIN3B;GRIN3A;DLG4;PLP1;PICK1;VAMP2;STX1A;PAFAH1B1
glutamate receptor signaling pathway (GO:0007215)	11/40	0.000000015829360103431664290975762021500272691554300763527862727642059326171875	0.000005668493853038879300566647845283085871415096335113048553466796875	0.0000008247151175551272992783895417201467381573820603080093860626220703125	0.0003281449817738789852782088640736901652417145669460296630859375	-2.312757616859105	27.93946985454271	GRM2;GRIN3B;GRM5;GRIN2A;GRIN3A;HOMER1;GRM7;GNAQ;GRIN2B;GRIN1;GRIN2D
regulation of metal ion transport (GO:0010959)	26/250	0.00000003474666095877880531155276516881713622098004634608514606952667236328125	0.000009100289237460807689468304804147891218235599808394908905029296875	0.0000024575700770295205447777374396789440424981876276433467864990234375	0.00066644477864410077948276178716469075880013406276702880859375	-2.403028780327088	27.89244613768446	CAMK2B;CATSPER1;SPTBN4;HTR2A;ADRB2;IKBKB;STC2;NOS1;DRD1;CAMK2G;HOMER1;NOS3;ACTN2;TRPC1;PDE4D;PRKCE;F2R;MYO5A;CASK;ATP1B1;RHOA;GNAO1;CREB3;GRIN3B;STIM1;GNB5
behavior (GO:0007610)	39/494	0.00000003557778534611876889266895442574811792013633748865686357021331787109375	0.000009100289237460807689468304804147891218235599808394908905029296875	0.0000050011593079255083838983129973509988985824747942388057708740234375	0.00099495286009340243478515919406390821677632629871368408203125	-2.3792714117564864	27.616689505615145	SPTBN4;HTR2A;ESPN;CLN8;GRM5;UCHL1;PPP3CB;GRIN2A;SYNGAP1;GRM7;MYO6;NPHP1;NKX2-1;FYN;HOXA1;DRD1;TAC1;TMOD1;NCOA1;MEF2A;GIT2;MEF2C;NLGN4X;HOMER1;PRKCE;MBD2;SLC11A2;GRIN2B;GRIN1;GRIN2D;GNAO1;DAB1;GDNF;DLG4;ID2;GNAQ;NF1;SHANK2;PAFAH1B1
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	15/76	0.00000000577178287050456555574526559837002237518532865578890778124332427978515625	0.00000295267920846812131400690483451487722277306602336466312408447265625	0.0000003590502359175191987689340460121467657472749124281108379364013671875	0.0002571517789641272560240137234899293616763316094875335693359375	-2.1679464863982076	27.60402380489543	MEF2A;DUSP4;MAP2K4;MEF2C;MAP2K2;RIPK2;TICAM1;NFKB2;IKBKB;MAPK10;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;MAP2K7
single-organism behavior (GO:0044708)	32/362	0.000000046978690615542072526612652795530156168979374342598021030426025390625	0.00001121537940628374445156852090565990920367767103016376495361328125	0.000004356175093365139037939089139417347951166448183357715606689453125	0.000945427706541946354622252268740112413070164620876312255859375	-2.3725867546097223	27.043276617862666	SPTBN4;HTR2A;CLN8;GRM5;PPP3CB;UCHL1;GRIN2A;SYNGAP1;GRM7;NPHP1;HOXA1;FYN;DRD1;TAC1;MEF2A;TMOD1;GIT2;MEF2C;NLGN4X;HOMER1;PRKCE;SLC11A2;GRIN2B;GRIN1;GRIN2D;DAB1;GDNF;DLG4;ID2;NF1;SHANK2;PAFAH1B1
toll-like receptor 3 signaling pathway (GO:0034138)	15/80	0.000000012078399086930421110832546065065595808363241303595714271068572998046875	0.0000048058607922553153011147215878384741927220602519810199737548828125	0.0000006383077656685377953521922690660606036772151128388941287994384765625	0.0003001960504933893873757977388549988972954452037811279296875	-2.1745331082867367	26.62862438669141	MEF2A;DUSP4;MAP2K4;MEF2C;MAP2K2;RIPK2;TICAM1;NFKB2;IKBKB;MAPK10;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;MAP2K7
activation of innate immune response (GO:0002218)	20/151	0.000000024484813285808600483954629192621943456487088042194955050945281982421875	0.0000073066763647067161001010839049829570512883947230875492095947265625	0.00000134974036655597936934796073071840538659671437926590442657470703125	0.00043940184114881473444180759457822205149568617343902587890625	-2.238871543284228	26.47851146434687	DUSP4;MEF2A;MAP2K4;MEF2C;MAP2K2;RIPK2;PRKCE;ITGB2;NLRC4;TICAM1;NFKB2;IKBKB;MAPK10;HCK;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;CD36;MAP2K7
toll-like receptor signaling pathway (GO:0002224)	18/122	0.0000000223647328342946795112937733406022200455254278494976460933685302734375	0.0000072807371163281134381485386330989939551727729849517345428466796875	0.000001145947061890587851770598008804835643559272284619510173797607421875	0.0004103636428630195597151708586380891574663110077381134033203125	-2.2050951283100737	26.086889373644343	MEF2A;DUSP4;MAP2K4;MEF2C;MAP2K2;RIPK2;PRKCE;ITGB2;TICAM1;NFKB2;IKBKB;MAPK10;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;CD36;MAP2K7
innate immune response-activating signal transduction (GO:0002758)	19/144	0.00000005824647460635128463837868642398454266384533184464089572429656982421875	0.000013036289097833996862107856784529502647274057380855083465576171875	0.00000260548084362396295166779992824590550526409060694277286529541015625	0.00066644477864410077948276178716469075880013406276702880859375	-2.243239165171914	25.231446306162987	DUSP4;MEF2A;MAP2K4;MEF2C;MAP2K2;RIPK2;PRKCE;ITGB2;TICAM1;NFKB2;IKBKB;MAPK10;HCK;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;CD36;MAP2K7
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	23/213	0.0000001079082219818627619030749239907585046438498466159217059612274169921875	0.00002273054958335591336474230950148722740777884609997272491455078125	0.00000531374514975012542106203028424715739674866199493408203125	0.00100150112532922108687927220671554096043109893798828125	-2.2633259046037826	24.19902958538387	RIPK2;PRKCE;F2R;DAB2IP;TNFRSF10B;RHOH;CFLAR;RHOC;TICAM1;TNF;RHOA;IKBKB;PPP5C;SHARPIN;CASP10;TSPAN6;TRAF5;TNFSF10;TRIM25;RIPK1;FYN;CD36;BTRC
regulation of calcium ion transport (GO:0051924)	20/171	0.000000198661354369240688471078492248478308823678162298165261745452880859375	0.0000334320166658391267826104520377583639856311492621898651123046875	0.0000074776242589692063322099301048151431814403622411191463470458984375	0.00117556441716426909351034257866785992518998682498931884765625	-2.336064180912672	24.075469352433146	CAMK2B;CATSPER1;HOMER1;NOS3;TRPC1;PDE4D;F2R;MYO5A;CASK;ATP1B1;RHOA;GNAO1;CREB3;GRIN3B;STIM1;STC2;GNB5;NOS1;DRD1;CAMK2G
divalent inorganic cation transport (GO:0072511)	24/238	0.000000208166399036912244123711710451496426088624502881430089473724365234375	0.0000334320166658391267826104520377583639856311492621898651123046875	0.00000963935540918551113528066343061340148778981529176235198974609375	0.00125697655403983238504850294958714584936387836933135986328125	-2.3234779162524255	23.945755352464623	RYR1;CAMK2B;CATSPER1;TRPC4;SLC30A5;TRPC1;PRKCE;F2R;SLC11A2;ITPR1;ITPR2;HTR2A;GRIN2B;GRIN1;SLC8A2;GRIN3B;GRIN2A;GRIN3A;GRM7;STIM1;FYN;CACNG2;CAMK2G;CACNG3
