Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
mRNA processing (GO:0006397)	28/397	0.00000000011079714356682121718729127235147338854936993612909645889885723590850830078125	0.00000030535692767015928506302876836719928377306132460944354534149169921875	0.0000000102769043201921695239647720179938794604623808481846936047077178955078125	0.000028323148306449619942583295628679707078845240175724029541015625	-2.3875131239640672	35.816957352509604	ZCCHC8;AHCYL1;PNN;PPP4R2;PAPOLA;SRSF10;SMNDC1;RBM5;CPSF7;SF3A1;HNRNPA3;CPSF6;WTAP;SCAF11;UPF3B;PRPF4B;PRPF40A;SRRM1;NUDT21;CNOT6;CNOT1;HNRNPA2B1;SRSF4;SREK1;CDK12;PABPC1;TARDBP;CDK13
RNA splicing (GO:0008380)	24/313	0.00000000046672827016574801807255069440068251385156372634810395538806915283203125	0.00000064315155628840081357172793474763494714352418668568134307861328125	0.000000028215992386091874745724663274548671410002498305402696132659912109375	0.0000388816375080346053583722765178976032984792254865169525146484375	-2.3375585093644573	33.32630387411289	ZCCHC8;CPSF7;SF3A1;HNRNPA3;WTAP;SCAF11;UPF3B;PRPF4B;PRPF40A;SRRM1;NUDT21;PNN;PPP4R2;HNRNPA2B1;PAPOLA;SRSF4;SREK1;CDK12;PABPC1;TARDBP;CDK13;SRSF10;SMNDC1;RBM5
RNA splicing, via transesterification reactions (GO:0000375)	18/184	0.0000000016024493640097350918520335700243918675145238239565514959394931793212890625	0.000001472116815736943403367348141841386421901916037313640117645263671875	0.00000005780016940038017798639402165979117587113478293758817017078399658203125	0.0000530990889558159199720401011379777855836437083780765533447265625	-2.227688140453345	29.915198955797003	ZCCHC8;CPSF7;SF3A1;HNRNPA3;SCAF11;UPF3B;PRPF4B;SRRM1;NUDT21;PNN;HNRNPA2B1;PAPOLA;SRSF4;PABPC1;CDK13;SRSF10;SMNDC1;RBM5
mRNA splicing, via spliceosome (GO:0000398)	16/177	0.00000004038762855001963788479716331060453970991375172161497175693511962890625	0.0000222616608567708255191248956084137944344547577202320098876953125	0.0000008500454616333189815458666778458240997906614211387932300567626953125	0.00046854505845228544558267458342015743255615234375	-2.215160315173455	23.730225195533425	ZCCHC8;SF3A1;HNRNPA3;CPSF7;UPF3B;PRPF4B;SRRM1;NUDT21;PNN;HNRNPA2B1;PAPOLA;SRSF4;PABPC1;CDK13;SRSF10;RBM5
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	16/177	0.00000004038762855001963788479716331060453970991375172161497175693511962890625	0.0000222616608567708255191248956084137944344547577202320098876953125	0.0000008500454616333189815458666778458240997906614211387932300567626953125	0.00046854505845228544558267458342015743255615234375	-2.2127622702881276	23.704535792934426	ZCCHC8;SF3A1;HNRNPA3;CPSF7;UPF3B;PRPF4B;SRRM1;NUDT21;PNN;HNRNPA2B1;PAPOLA;SRSF4;PABPC1;CDK13;SRSF10;RBM5
RNA 3'-end processing (GO:0031123)	12/101	0.0000001034498608956829181379388662813390009631575594539754092693328857421875	0.0000475179694380836885911172096097487838051165454089641571044921875	0.000001550161614016871292014002926828997175334734492935240268707275390625	0.000712040901371749530845978171100796316750347614288330078125	-2.1874120597022664	21.774380326095464	NUDT21;CPSF7;ZCCHC6;CNOT6;AHCYL1;CPSF6;CNOT1;PAPOLA;UPF3B;SRSF4;PABPC1;SRRM1
mRNA 3'-end processing (GO:0031124)	11/85	0.000000145782127406987352418298183563682979269060524529777467250823974609375	0.000057396506161951020542032197990778286111890338361263275146484375	0.00000199737695685340261347504552114084930281023844145238399505615234375	0.000786395841869711050529934137642840141779743134975433349609375	-2.1600698287663165	21.09422050417154	NUDT21;CPSF7;CNOT6;AHCYL1;CPSF6;CNOT1;PAPOLA;UPF3B;SRSF4;PABPC1;SRRM1
sister chromatid cohesion (GO:0007062)	5/24	0.0000384054359911515500228783304148549859746708534657955169677734375	0.00882044846596780583725116997584336786530911922454833984375	0.00019426719287747392273142665874985368645866401493549346923828125	0.048672762142756197112358762524308986030519008636474609375	-2.5907618281521985	12.256071807332063	NAA50;STAG2;POGZ;MCMBP;PDS5A
transcription from RNA polymerase II promoter (GO:0006366)	21/470	0.000037397541546944909683462821003985254719736985862255096435546875	0.00882044846596780583725116997584336786530911922454833984375	0.000458914650112619815734704697973711517988704144954681396484375	0.09034062683645573132995565401870408095419406890869140625	-2.3749715897253107	11.23523668897325	KDM5A;CPSF7;ZFHX3;XBP1;ZNF141;CBFB;ICE1;TWIST1;RFX3;UPF3B;AHR;RBPJ;MED13L;SRRM1;NUDT21;SNAPC3;MAFF;PAPOLA;CEBPZ;SRSF4;TARDBP
regulation of mRNA processing (GO:0050684)	8/69	0.00001721145063726513217542725409092696509105735458433628082275390625	0.005929344744537838086950731764090960496105253696441650390625	0.000103191893046166742659887349820024837754317559301853179931640625	0.0355496071544044445200682957874960266053676605224609375	-2.1675111265944578	11.11465365940623	AHCYL1;WTAP;CNOT1;HNRNPA2B1;SRSF4;PABPC1;SRSF10;RBM5
hemopoiesis (GO:0030097)	9/95	0.000026853590428376175234213840692376606966718100011348724365234375	0.00822316613562274791038309018631480284966528415679931640625	0.000159919086496929205472306012580929746036417782306671142578125	0.048672762142756197112358762524308986030519008636474609375	-2.2034448664554045	10.578298047508321	NOTCH2;TWSG1;IFI16;CBFB;KAT6A;HIPK1;CDK13;SH2B3;STK3
RNA polyadenylation (GO:0043631)	5/28	0.00008413676859113906566535467934642156251356936991214752197265625	0.017836994941321480945273236784487380646169185638427734375	0.000364918725016351308543249842841760255396366119384765625	0.08380966717875536209358955375137156806886196136474609375	-2.5925893233679815	10.439010642857678	NUDT21;CPSF6;AHCYL1;PAPOLA;PABPC1
regulation of mRNA metabolic process (GO:1903311)	8/76	0.0000351323570024981288368627618812212176635512150824069976806640625	0.00882044846596780583725116997584336786530911922454833984375	0.000190707170282647061644587527240446434007026255130767822265625	0.048672762142756197112358762524308986030519008636474609375	-2.1691504217176427	10.26156207822368	AHCYL1;WTAP;CNOT1;HNRNPA2B1;SRSF4;PABPC1;SRSF10;RBM5
termination of RNA polymerase II transcription (GO:0006369)	6/46	0.000101860951451335595666254640878634063483332283794879913330078125	0.0200520558714200637651092762325788498856127262115478515625	0.000433481839790118080209258000223826456931419670581817626953125	0.09034062683645573132995565401870408095419406890869140625	-2.237572909195992	8.747620322846217	NUDT21;CPSF7;PAPOLA;UPF3B;SRSF4;SRRM1
chromosome organization (GO:0051276)	12/204	0.00014997689015691192840167011990359924311633221805095672607421875	0.027195908473251199921616461097073624841868877410888671875	0.000880511528014337927459942445551632772549055516719818115234375	0.15166811070046970488789384035044349730014801025390625	-2.262571757980091	8.155866941180689	NAA50;WRN;PCNA;STAG2;POGZ;POT1;MCMBP;SMC5;ATM;PDS5A;MLH3;SMC2
hematopoietic or lymphoid organ development (GO:0048534)	11/175	0.00015788626109289520082872015915853580736438743770122528076171875	0.027195908473251199921616461097073624841868877410888671875	0.000861672283348546516092147928844724447117187082767486572265625	0.15166811070046970488789384035044349730014801025390625	-2.2358070363858924	8.05938845060017	NOTCH2;TWSG1;ADAM17;PTPRC;CBFB;IFI16;KAT6A;HIPK1;CDK13;SH2B3;STK3
negative regulation of mRNA metabolic process (GO:1903312)	4/21	0.000344891877756212605031505002983749363920651376247406005859375	0.0475261007548060943062040450968197546899318695068359375	0.00117334692835856821239992608951752117718569934368133544921875	0.1796524519197896518907242580098682083189487457275390625	-2.4953923179388338	7.602153379330552	HNRNPA2B1;SRSF4;PABPC1;SRSF10
gene expression (GO:0010467)	24/672	0.000336590146081128748466182454279760349891148507595062255859375	0.0475261007548060943062040450968197546899318695068359375	0.0035268628879013574385636875518912347615696489810943603515625	0.360001263668745963286710320971906185150146484375	-2.2976972352865266	6.999880009384597	NOTCH2;CPSF7;SF3A1;HNRNPA3;SSR2;UPF3B;TTF1;RBPJ;NR2C1;SRRM1;EEF1A1;NUDT21;CNOT6;MED14;AGO3;CNOT1;AGO4;SNAPC3;HNRNPA2B1;PAPOLA;EIF3E;SRSF4;PABPC1;RBM5
regulation of vasculature development (GO:1901342)	11/197	0.0004380337591728859585570032830759146236232481896877288818359375	0.0574867162038320833605808957145200110971927642822265625	0.0021137847627115320149615573797063916572369635105133056640625	0.2647995820924082810421396061428822576999664306640625	-2.270372497128332	6.484641060344432	RAP1B;RAP1A;SPARC;BTG1;ROCK1;KRIT1;CTSH;TNFAIP3;TWIST1;HIPK1;SASH1
DNA damage induced protein phosphorylation (GO:0006975)	3/8	0.000232332063382350499473882887713216405245475471019744873046875	0.03766512745186811894626544017228297889232635498046875	0.00099711767553607570137297333445758340531028807163238525390625	0.1616503713986720269790708925938815809786319732666015625	-1.9296732288370082	6.327438295413874	CRY1;ABL1;ATM
mitotic sister chromatid cohesion (GO:0007064)	3/9	0.000344253902136271269958378571374169041519053280353546142578125	0.0475261007548060943062040450968197546899318695068359375	0.00131090087426098829935516842937204273766838014125823974609375	0.19014962155069914384597495882189832627773284912109375	-2.0673539117801343	6.298144549748837	NAA50;POGZ;PDS5A
mRNA polyadenylation (GO:0006378)	4/26	0.000807465618561635013229749180396765950717963278293609619140625	0.0855913555675333059813425506945350207388401031494140625	0.0023597707822554775912438085327949011116288602352142333984375	0.2709803448290040162049763239338062703609466552734375	-2.5486772893274483	6.26508456860112	NUDT21;CPSF6;AHCYL1;PABPC1
regulation of ossification (GO:0030278)	10/173	0.00060486179516818189098870117703654614160768687725067138671875	0.07247822206450039994596323822406702674925327301025390625	0.0026270391335030105796344290780552910291589796543121337890625	0.289604794077371885396843254056875593960285186767578125	-2.264328041498653	5.942659084875985	SMAD1;TWSG1;CHSY1;ASXL2;NBR1;SUCO;TWIST1;RBPJ;SMAD5;PTK2
DNA-templated transcription, termination (GO:0006353)	7/86	0.000540516426589180754881669432876378778018988668918609619140625	0.06771196689453555517257399287700536660850048065185546875	0.00194206037646032342834645501028489888994954526424407958984375	0.2647995820924082810421396061428822576999664306640625	-2.1335585590413766	5.744590100847634	NUDT21;CPSF7;PAPOLA;UPF3B;SRSF4;TTF1;SRRM1
regulation of mRNA splicing, via spliceosome (GO:0048024)	5/44	0.000749800117751927576968673516688568270183168351650238037109375	0.082657964980972498114653035372612066566944122314453125	0.0022907710991184639104378817364704445935785770416259765625	0.2709803448290040162049763239338062703609466552734375	-2.207591987078876	5.503624155089324	WTAP;HNRNPA2B1;SRSF4;SRSF10;RBM5
response to lead ion (GO:0010288)	3/11	0.00065986231942608279850415176071010137093253433704376220703125	0.07577418968076184146998031110342708416283130645751953125	0.002108798920310676894285251137262093834578990936279296875	0.2647995820924082810421396061428822576999664306640625	-2.1225063403374542	5.476061157611359	SPARC;SLC11A2;CPOX
regulation of cellular response to stress (GO:0080135)	16/404	0.00114225924393615194639417520505730863078497350215911865234375	0.10594906489921153414091037348043755628168582916259765625	0.006578874585533529828484944346200791187584400177001953125	0.437570423207911896046340416432940401136875152587890625	-2.4343399856661425	5.464598659049366	LYN;XBP1;TWIST1;STK3;BCLAF1;PPP4R2;PSAP;NBR1;ABL1;USP1;CRY1;ATM;MAP4K5;MAP3K7;CD44;SASH1
mismatch repair (GO:0006298)	4/29	0.00123401475070595255389971356407841085456311702728271484375	0.10970789203050339277734082088500144891440868377685546875	0.0033701414067547293997029189682734795496799051761627197265625	0.357234989116001322440041576555813662707805633544921875	-2.4231018132091533	5.354895015477469	SETD2;PCNA;ABL1;MLH3
protein oligomerization (GO:0051259)	15/366	0.001153291707901431782656853641810812405310571193695068359375	0.10594906489921153414091037348043755628168582916259765625	0.00627589077178447758698087710627078195102512836456298828125	0.437570423207911896046340416432940401136875152587890625	-2.2556759208268398	5.063534134418474	CEP57;SH3GLB1;CPSF7;CPSF6;TMED10;GCH1;AKR1C1;TNFAIP3;NUDT21;KCTD20;TRIM5;NBR1;STOM;KCTD12;AASS
phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	3/15	0.00173289495256032945701141212424545301473699510097503662109375	0.129077256466385625888193544597015716135501861572265625	0.00446957867982728830613670112370527931489050388336181640625	0.38494246380012520081237425983999855816364288330078125	-2.445177681865529	5.006120263134871	PIKFYVE;ATM;PIK3C2A
regulation of response to DNA damage stimulus (GO:2001020)	8/124	0.00103928501658335603434479832429815360228531062602996826171875	0.10594906489921153414091037348043755628168582916259765625	0.0036963632330716659525615686021637884550727903842926025390625	0.363827752512339674950681001064367592334747314453125	-2.204605483216106	4.94889137846493	BCLAF1;PPP4R2;ABL1;USP1;CRY1;TWIST1;ATM;CD44
RNA catabolic process (GO:0006401)	11/220	0.0010910190017539623565101525315412800409831106662750244140625	0.10594906489921153414091037348043755628168582916259765625	0.004707602166678897213925036879800245515070855617523193359375	0.39315610822324364992397249807254411280155181884765625	-2.2004878879948353	4.939648213805452	CNOT6;ZCCHC6;RNASEH1;AGO3;CNOT1;AGO4;UPF3B;EIF3E;ATM;PABPC1;GSPT1
mRNA catabolic process (GO:0006402)	10/193	0.00139403655035753794473596389735803313669748604297637939453125	0.11642317372076892156851357640334754250943660736083984375	0.00547290024364696821301823348449033801443874835968017578125	0.43275478195622618660109992561046965420246124267578125	-2.167525803936474	4.66131556090234	CNOT6;ZCCHC6;AGO3;CNOT1;AGO4;UPF3B;EIF3E;ATM;PABPC1;GSPT1
regulation of establishment of cell polarity (GO:2000114)	3/15	0.00173289495256032945701141212424545301473699510097503662109375	0.129077256466385625888193544597015716135501861572265625	0.00446957867982728830613670112370527931489050388336181640625	0.38494246380012520081237425983999855816364288330078125	-2.262502874966992	4.632122062856309	RAP1B;ROCK1;KRIT1
negative regulation of mRNA splicing, via spliceosome (GO:0048025)	3/15	0.00173289495256032945701141212424545301473699510097503662109375	0.129077256466385625888193544597015716135501861572265625	0.00446957867982728830613670112370527931489050388336181640625	0.38494246380012520081237425983999855816364288330078125	-2.243205282641793	4.592613249780938	HNRNPA2B1;SRSF4;SRSF10
regulation of RNA splicing (GO:0043484)	6/73	0.00127738129540563220658266896379018362495116889476776123046875	0.11001446406681007761374502251783269457519054412841796875	0.0038679771242832159706959149758631610893644392490386962890625	0.367591205328432535370808409425080753862857818603515625	-2.051067330412914	4.526999783459752	WTAP;HNRNPA2B1;SRSF4;SRSF10;CLK4;RBM5
