Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
protein serine/threonine kinase activity (GO:0004674)	20/449	0.0000597076954317963737501641363625282110660918988287448883056640625	0.032600401705760818915624810188091942109167575836181640625	0.000606900618374415427684620549797500643762759864330291748046875	0.331367737632430825467366730663343332707881927490234375	-2.5313250043352107	8.665815651586616	NEK4;ROCK1;PRPF4B;PHKB;HIPK1;CLK4;STK3;AKAP13;SLK;RPS6KA2;NEK1;ATM;CDK12;ALPK1;CDK13;SGK1;MAP4K5;MAP3K7;MARK3;MAP4K3
transcription factor binding (GO:0008134)	18/464	0.000726509108517660426480866409093550828401930630207061767578125	0.198336986625321287647238932549953460693359375	0.00473672478523153896168285115209073410369455814361572265625	0.492537184085229562402474812188302166759967803955078125	-2.396387780320917	3.876846776835814	SPEN;XBP1;NCOA6;TCF12;TWIST1;JMJD1C;AHR;RBPJ;MED14;IFI16;CNOT1;KAT6A;CREG1;ENPP2;CRY1;HCLS1;UBXN7;DIP2A
kinase binding (GO:0019900)	16/487	0.007087540854494826271514629212333602481521666049957275390625	0.24130488820498896540556188483606092631816864013671875	0.0298086401236912941492551709643521462567150592803955078125	0.492537184085229562402474812188302166759967803955078125	-2.4355726687714974	3.462639168527739	SMAD1;BTG1;TNFAIP3;SORBS1;PTK2;PRPSAP1;EEF1A1;PTPRC;PKIA;NBR1;CRY1;ABL1;HCLS1;CCNL2;CCNL1;SASH1
magnesium ion binding (GO:0000287)	9/190	0.0043266940467503178791019990967470221221446990966796875	0.24130488820498896540556188483606092631816864013671875	0.01353617871547961766520717930006867391057312488555908203125	0.492537184085229562402474812188302166759967803955078125	-2.382565539072945	3.3872792476931797	PRPSAP1;WRN;RNASEH1;ATP8B1;RPS6KA2;PAPOLA;ABL1;MAP3K7;STK3
epidermal growth factor receptor binding (GO:0005154)	3/27	0.00963126674949481460796807397173324716277420520782470703125	0.24130488820498896540556188483606092631816864013671875	0.0186537401876672968847881151077672257088124752044677734375	0.492537184085229562402474812188302166759967803955078125	-2.3757691232850875	3.3776168238146482	PLSCR1;EFEMP1;ERBB4
thyroid hormone receptor binding (GO:0046966)	3/27	0.00963126674949481460796807397173324716277420520782470703125	0.24130488820498896540556188483606092631816864013671875	0.0186537401876672968847881151077672257088124752044677734375	0.492537184085229562402474812188302166759967803955078125	-2.356241821650095	3.3498549752917355	MED14;NCOA6;JMJD1C
glycosaminoglycan binding (GO:0005539)	9/190	0.0043266940467503178791019990967470221221446990966796875	0.24130488820498896540556188483606092631816864013671875	0.01353617871547961766520717930006867391057312488555908203125	0.492537184085229562402474812188302166759967803955078125	-2.321395956891897	3.3003148167409266	TENM1;VCAN;PTPRC;GPNMB;ADAMTS1;CRISPLD2;LPL;ZNF146;CD44
zinc ion binding (GO:0008270)	34/1256	0.003004806560139751912819061629988937056623399257659912109375	0.24130488820498896540556188483606092631816864013671875	0.0293363919115306841234325219147649477235972881317138671875	0.492537184085229562402474812188302166759967803955078125	-2.2951693783696796	3.2630286461364157	PHF3;ZCCHC8;KDM5A;DIDO1;ZCCHC6;ZCCHC10;FHL1;TNFAIP3;CBLB;LPP;NR2C1;PHF21A;LIMA1;TRIM5;ADAMTS1;MAN2A1;ENPP2;RBBP6;ADAMTS9;RBM5;ZNF146;BRAP;ZFHX3;SEC24A;GCH1;SCAF11;USP3;SLC11A2;MARCH3;PIKFYVE;ADAM17;KAT6A;NBR1;TRIM38
structure-specific DNA binding (GO:0043566)	10/241	0.006793273295107989974417339595902376458980143070220947265625	0.24130488820498896540556188483606092631816864013671875	0.02129882975601271599686015179031528532505035400390625	0.492537184085229562402474812188302166759967803955078125	-2.279308391965026	3.2404791761573732	SPEN;WRN;HMGN4;PCNA;IFI16;HNRNPA2B1;CRY1;POT1;TARDBP;MLH3
receptor signaling protein activity (GO:0005057)	7/124	0.004466272938480565259100618646925795474089682102203369140625	0.24130488820498896540556188483606092631816864013671875	0.01226319104219068638339518173552278312854468822479248046875	0.492537184085229562402474812188302166759967803955078125	-2.2624052915941553	3.216448138954424	LYN;SMAD1;ERBB4;ITPR2;MAP3K7;SMAD5;NSMAF
