Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
mRNA processing_Mus musculus_WP310	17/398	0.00000000492290627736248652125845758575038713100724407922825776040554046630859375	0.000000610440378392948378266885493814708496529419790022075176239013671875	0.0000021322085120315054516579832133427174767348333261907100677490234375	0.0002643938554919066726174581294372956108418293297290802001953125	-2.136129110316436	30.566053455778494	RBM39;SF3A1;TIA1;TMED10;RPL12;RPL22;FXR1;SFPQ;RPS29;RBMS1;SREK1;TARDBP;TXNL4A;SF3B1;SRSF11;RBM5;SNRPB
mRNA Processing_Homo sapiens_WP411	9/127	0.00000036980648498073985574734093111082255944666030700318515300750732421875	0.00002292800206880587222100544020353396490463637746870517730712890625	0.0000183781681489015807462288065732280983866075985133647918701171875	0.001139446425231897992713658851471336674876511096954345703125	-1.9410572728113522	20.736609103219653	RBM39;SFPQ;SF3A1;TMED10;SREK1;TXNL4A;SF3B1;RBM5;SNRPB
Cytoplasmic Ribosomal Proteins_Mus musculus_WP163	5/70	0.0001548921087244842296863633901438106477144174277782440185546875	0.006402207160612014176515049967974846367724239826202392578125	0.0014695574034745708356941573669018907821737229824066162109375	0.060741706010282260630450679173009120859205722808837890625	-1.9718776136738725	9.960175621931477	RPS29;RPL12;RPL22;RPL35A;RPL15
Cytoplasmic Ribosomal Proteins_Homo sapiens_WP477	5/89	0.0004758336749850950483757550113494971810723654925823211669921875	0.01475084392453794579491699323625653050839900970458984375	0.0039651315990776141162665879846827010624110698699951171875	0.12291907957140603413481727557154954411089420318603515625	-1.9239236261741288	8.112137359743246	RPS29;RPL12;RPL22;RPL35A;RPL15
TNF-alpha NF-kB Signaling Pathway_Mus musculus_WP246	5/179	0.00989395739934649694202750680460667354054749011993408203125	0.1752643882169950817484505023458041250705718994140625	0.055598841500839935036992756067775189876556396484375	0.63759335046654708190061455752584151923656463623046875	-2.11990658322671	3.6917317877832194	HSP90AB1;KPNA6;TNFAIP3;MAP2K5;GLG1
NOTCH1 regulation of human endothelial cell calcification_Homo sapiens_WP3413	2/17	0.006610357573137333464519116432711598463356494903564453125	0.1536740141340185161755726994670112617313861846923828125	0.0189120169558640756346523659203739953227341175079345703125	0.469018020505429067412705990136601030826568603515625	-1.8245367811373208	3.4172145507777194	JAG1;LPAR1
Integrated Pancreatic Cancer Pathway_Homo sapiens_WP2377	5/192	0.013095401894019052801976243927128962241113185882568359375	0.202366317767773529201491555795655585825443267822265625	0.07031989830050176804032702193580917082726955413818359375	0.63759335046654708190061455752584151923656463623046875	-2.1105324303230737	3.371946524899158	CST3;AR;ANXA1;HSP90AB1;LTBP1
XPodNet - protein-protein interactions in the podocyte expanded by STRING_Mus musculus_WP2309	12/808	0.0146878779024996915236744854382777702994644641876220703125	0.202366317767773529201491555795655585825443267822265625	0.206183267037960693546239099305239506065845489501953125	0.63759335046654708190061455752584151923656463623046875	-2.0136386176266075	3.217141628129073	TCF7L2;HSP90AB1;PRKAR2A;ID2;PTPRO;ARPC5L;NR2F2;RBPJ;PTPN13;LTBP1;MAP2K5;ROBO1
Parkinsons Disease Pathway_Homo sapiens_WP2371	3/55	0.007435839393581541133249057651255498058162629604339599609375	0.1536740141340185161755726994670112617313861846923828125	0.0271823703682687149718599783909667166881263256072998046875	0.56176898761088678302400012398720718920230865478515625	-1.6937298391269682	3.1722233890748126	SYT11;CYCS;UBE2L3
Apoptosis Modulation and Signaling_Homo sapiens_WP1772	3/93	0.0301694173352181106706471069855979294516146183013916015625	0.255866195630429060781096950449864380061626434326171875	0.09343894399324170763065922074019908905029296875	0.63759335046654708190061455752584151923656463623046875	-1.7434290868650437	2.376469311880452	CYCS;PTPN13;MCL1
Ectoderm Differentiation_Homo sapiens_WP2858	4/139	0.0185914466998941228792485702570047578774392604827880859375	0.23053393907868713341713373665697872638702392578125	0.07697777682835547918838159375809482298791408538818359375	0.63759335046654708190061455752584151923656463623046875	-1.617919340898594	2.374065571659923	PTPRB;DMD;NR2F2;PTPN13
Apoptosis_Homo sapiens_WP254	3/86	0.02467244472351094730644405217390158213675022125244140625	0.255866195630429060781096950449864380061626434326171875	0.0784214543568408084528442714145057834684848785400390625	0.63759335046654708190061455752584151923656463623046875	-1.7367289015558227	2.3673362849674344	SCAF11;CYCS;MCL1
Focal Adhesion_Homo sapiens_WP306	4/191	0.050511953081617481930987167970670270733535289764404296875	0.28484292489143492321801431899075396358966827392578125	0.1765951106750587029647903136719833128154277801513671875	0.63759335046654708190061455752584151923656463623046875	-1.6466913821065399	2.0679436758836016	COL1A2;ROCK1;COL4A1;MAP2K5
Nuclear Receptors_Mus musculus_WP509	2/37	0.0294601527163282327081983424932332127355039119720458984375	0.255866195630429060781096950449864380061626434326171875	0.0710156942770710786216881160726188682019710540771484375	0.63759335046654708190061455752584151923656463623046875	-1.5057508617205482	2.052489970011281	AR;NR2F2
Focal Adhesion_Mus musculus_WP85	4/185	0.045880196287440645763755497910096892155706882476806640625	0.284457216982131999571947744698263704776763916015625	0.163375500373276805188282878589234314858913421630859375	0.63759335046654708190061455752584151923656463623046875	-1.6168719297197742	2.0326867908952533	COL1A2;ROCK1;COL4A1;MAP2K5
Nuclear Receptors_Homo sapiens_WP170	2/38	0.0309515559230357749365136754704508348368108272552490234375	0.255866195630429060781096950449864380061626434326171875	0.07422477191553129849399539352816645987331867218017578125	0.63759335046654708190061455752584151923656463623046875	-1.4505070295976494	1.9771870668419782	AR;NR2F2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway_Mus musculus_WP2841	5/303	0.069951197264097986217024072175263427197933197021484375	0.315690476156795185591619201659341342747211456298828125	0.265768060798090399732274136113119311630725860595703125	0.63759335046654708190061455752584151923656463623046875	-1.6456757539021891	1.8974527088721334	COL1A2;HSP90AB1;COL4A1;CREB3L2;LPAR1
