Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Epstein-Barr virus infection_Homo sapiens_hsa05169	50/202	0.00000000000075783011360203608686528346608897029296030012357476834949920885264873504638671875	0.000000000212192431808570115631389307753336924411424746494958526454865932464599609375	0.00000038419401392954676757667095872428308922508222167380154132843017578125	0.00010757432390027309534498434206994943451718427240848541259765625	-1.9480407787680116	43.389739965622354	GTF2B;AKAP8L;TNFAIP3;PIK3CB;RBPJ;PIK3CG;ICAM1;TBK1;PSMD1;IKBKG;PRKACB;YWHAH;USP7;CHUK;TYK2;SND1;PIK3CA;TBPL2;POLR1C;POLR1D;TBPL1;PTMA;HDAC5;PSMD14;PSMD13;PIK3R3;IRAK1;POLR2B;CD19;CREBBP;HLA-DRB5;HLA-DRB4;IL10RA;HSPA6;EIF2AK4;MAPK12;PSMC6;POLR3A;PSMC3;PSMC4;PSMC1;PSMC2;HLA-DRA;POLR3H;TAB2;TAB1;HLA-DRB3;RAN;HLA-DRB1;NFKBIB
Spliceosome_Homo sapiens_hsa03040	34/134	0.000000001725422471948450883442364070627546290825904407029156573116779327392578125	0.00000024155914607278313195373709541813322942971353768371045589447021484375	0.0000185266815215681687300901259174423785225371830165386199951171875	0.00259373541301954370352778056485476554371416568756103515625	-1.7719695103502124	26.997995882182703	SF3B4;SRSF1;DDX23;DDX42;U2AF1;USP39;PRPF8;SNRPD2;SNRNP70;DHX15;SNRPD3;SF3B1;SRSF10;SMNDC1;CTNNBL1;SF3A2;NCBP2;BUD31;HSPA6;CDC5L;PRPF40A;PLRG1;WBP11;LSM5;U2SURP;PRPF6;SNRPG;SNRPE;PRPF31;HNRNPC;SRSF6;SNRNP200;SRSF7;SNRPB
Jak-STAT signaling pathway_Homo sapiens_hsa04630	35/158	0.0000000438731854120055949094490808752577759577206961694173514842987060546875	0.0000040948306384538552072445589946614319387663272209465503692626953125	0.000150235966585908074961974723038338197511620819568634033203125	0.0087280822335815931578562043569036177359521389007568359375	-1.8799041005465102	23.32168646731267	IL5RA;PIK3R3;CSF2RB;PIK3CB;IL2RG;PIK3CG;IL27RA;GHR;SOCS1;IL21R;PIM1;AOX1;IL6R;SOCS7;IFNAR2;STAT5B;PIAS3;CREBBP;IL4R;IFNGR1;IL10RA;STAM;TYK2;OSMR;PIAS1;PIK3CA;IL3RA;IL2RB;IL6ST;SOS1;STAM2;SOS2;PTPN2;IL9R;IFNAR1
Endocytosis_Homo sapiens_hsa04144	48/259	0.0000000659562316022259888582910942848858137921297384309582412242889404296875	0.0000046169362121558196171270706253952909037252538837492465972900390625	0.0004183750866681069002957216174110044448752887547016143798828125	0.0168063942754274643631706709356876672245562076568603515625	-1.8878856375855282	23.194146155616632	RET;CSF1R;SH3GL3;TSG101;SH3KBP1;ARPC1B;WIPF2;WIPF3;CBLC;AP2A1;IL2RG;PRKCZ;AP2A2;IGF1R;EEA1;ERBB4;KIF5B;KIF5A;GRK6;KDR;AP2S1;VPS35;EPS15;RAB11FIP5;NTRK1;PDGFRA;PRKCI;SMURF2;SMURF1;HSPA6;WWP1;STAM;EPS15L1;AP2B1;ARAP1;IGF2R;RNF41;DNM3;DAB2;ARPC3;KIT;IL2RB;CHMP3;STAM2;RAB5A;MET;VPS28;ARF6
Neurotrophin signaling pathway_Homo sapiens_hsa04722	29/120	0.0000000845969728607298314206728467347373712215130581171251833438873291015625	0.000004737430480200870665436797823932835171945043839514255523681640625	0.0001558586113139570129317024171911043595173396170139312744140625	0.0087280822335815931578562043569036177359521389007568359375	-1.7788011597904259	21.808130078663	SHC4;ZNF274;SHC2;CAMK2D;SHC3;IRS1;PIK3R3;PIK3CB;FOXO3;PIK3CG;IRAK1;ARHGDIA;SH2B3;SH2B2;SH2B1;NTRK1;NGFR;MAP3K1;KIDINS220;GAB1;FRS2;BRAF;MAPK12;PIK3CA;RAPGEF1;SOS1;SOS2;TP73;NFKBIB
B cell receptor signaling pathway_Homo sapiens_hsa04662	20/73	0.000001011987743108240344927744973346772638933543930761516094207763671875	0.0000404795097243296087149121154080688711474067531526088714599609375	0.00042015985688568656571117987397201432031579315662384033203125	0.0168063942754274643631706709356876672245562076568603515625	-1.7955479806741634	18.161455455227625	VAV3;CD72;CHUK;PIK3R3;PIK3CB;PIK3CG;VAV2;PPP3CA;PIK3CA;INPP5D;CD19;BLNK;BTK;RAC2;IKBKG;SOS1;PIK3AP1;SOS2;CD22;NFKBIB
Proteasome_Homo sapiens_hsa03050	16/44	0.0000001710052510842134174451670790284563139493911876343190670013427734375	0.000007980245050596625441580340976077678760702838189899921417236328125	0.000115618427825439209024639686251845205333665944635868072509765625	0.0087280822335815931578562043569036177359521389007568359375	-1.4805478477550769	17.379472263116423	PSMD14;PSMD13;POMP;PSMA7;PSMA5;PSMA4;PSMC6;PSMB5;PSMC3;PSMC4;PSMB3;PSMC1;PSMC2;PSMB1;PSME1;PSMD1
Acute myeloid leukemia_Homo sapiens_hsa05221	17/57	0.000001788089007852875903217186419336126590451385709457099437713623046875	0.0000625831152748506530127114988459879896254278719425201416015625	0.000500235536787495445321116704917585593648254871368408203125	0.01750824378756234145360082266051904298365116119384765625	-1.7530670629208276	16.967962468637563	STAT5B;JUP;CHUK;FLT3;LEF1;ARAF;PIK3R3;BRAF;PIK3CB;PIK3CG;PIK3CA;KIT;RARA;PIM1;IKBKG;SOS1;SOS2
Toxoplasmosis_Homo sapiens_hsa05145	26/118	0.00000255851841206219469113981868080287540578865446150302886962890625	0.000071638515537741451351914923062480511362082324922084808349609375	0.00110253827747821956696550049770166879170574247837066650390625	0.02806461069944558850419724649327690713107585906982421875	-1.6801975444784931	16.035599879910954	PIK3R3;XIAP;PIK3CB;PIK3CG;SOCS1;IRAK1;ALOX5;IKBKG;HLA-DRB5;HLA-DRB4;CHUK;LAMB2;IFNGR1;IL10RA;HSPA6;TYK2;MAPK12;TNFRSF1A;PIK3CA;HLA-DRA;TAB2;ITGA6;TAB1;HLA-DRB3;HLA-DRB1;NFKBIB
Herpes simplex infection_Homo sapiens_hsa05168	35/185	0.00000235057794761977796420271413779801150667481124401092529296875	0.000071638515537741451351914923062480511362082324922084808349609375	0.00180953227283210216040643114610020347754471004009246826171875	0.042222419699415723870483674318165867589414119720458984375	-1.586647708121486	15.14277168266601	SP100;SRSF1;IFIT1;TBK1;C1QBP;CCL5;IKBKG;IFNAR2;USP7;CREBBP;HLA-DRB5;HLA-DRB4;CHUK;IFNGR1;MCRS1;TAF10;TAP2;EIF2AK4;TYK2;TNFRSF1A;TAF6L;TBPL2;TBPL1;HLA-DRA;TAB2;TAB1;TAF5;SRSF6;HLA-DRB3;TAF4;SRSF7;TAF3;HLA-DRB1;IFNAR1;NFKBIB
